Text,Retweet count,Favorite count
"b'Trump admin grants $1.7M to anti-abortion clinics, cuts funds to Planned Parenthood affiliates - The Hill https://t.co/9mBWzYRdIe'",0,0
b'deram droga pro choice?',0,0
"b'@Alyssa_Milano Of course its bad for the abortion business,  thats the point. Man are Hollywood types are dumb.'",0,0
"b""It passed can we just get you all to move out of America?  We don't need Hollywood hasbeens and their whining.""",0,0
b'Yeah just like they said they would leave the United States if Trump won... they are LIEING LOSERS!',0,0
b'Enjoyed learning about some of the unsung heroes of abortion rights history pre-Roe from historian \xe2\x81\xa6\xe2\x80\xa6 https://t.co/r8oyiHW1i2',0,0
"b'@kayla10x @wewewolves @AliceAvizandum Either in the form of sterility or literal death, in the case of the obscenit\xe2\x80\xa6 https://t.co/8Zo5AQqpOT'",0,0
"b""@Lula0u812 Hven't caught ya on my feed lately. Have you said anything sensitive about religion, abortion, or duck rape?""",0,0
b'I\xe2\x80\x99m a female and I stand completely against abortion. Let\xe2\x80\x99s talk about it',0,0
"b'Once again, Georgia Republicans are attempting to force their social and personal beliefs down the throats of it\xe2\x80\x99s\xe2\x80\xa6 https://t.co/RlUGtNuAHw'",0,0
b'I\xe2\x80\x99m pretty sure it\xe2\x80\x99s the whole \xe2\x80\x9cpro-life\xe2\x80\x9d thing that he/they find so offensive \xf0\x9f\x99\x84',0,0
b'Georgia and New York are on two different planets with their abortion laws....',0,0
"b""Twitter and other Social Media outlets should NOT be censoring ideas they don't agree with, they should be agnostic\xe2\x80\xa6 https://t.co/iE7mhIvTgP""",0,0
"b""@obianuju @jack @Twitter besides that it's pro-life?""",0,0
b'Less taxpayer money being spent!',0,0
b'@DrLeanaWen @PPFA',0,0
b'@APS_Miracle @Alyssa_Milano @dangermarin @rosieperezbklyn @oliviawilde @MsJoelyFisher @BillyBaldwin @RobertsEmma\xe2\x80\xa6 https://t.co/H08Ket3Lpa',0,0
b'https://t.co/3OiwDFVwCk',0,0
"b'Lifetime, HGTV, and Hallmark Channel Reject Ads for Pro-Life Movie \xe2\x80\x9cUnplanned\xe2\x80\x9d https://t.co/pu01oIyhTF'",0,0
"b""Nearly 50 Hollywood Actors Threaten To Boycott If 'Heartbeat' Abortion B... https://t.co/3Qq95d2ZDx via @YouTube WO\xe2\x80\xa6 https://t.co/b9D7Ujj7eP""",0,0
b'WATCH: Planned Parenthood Supporter Brutally Assaults Elderly Pro-Life Volunteer | https://t.co/AlUtbl2IV4 https://t.co/flR6Co4NB4',0,0
b'Most likely',0,0
b'@Alyssa_Milano CONSIDER. The most important act a woman can do is bring a child into the world. WHAT HAS BEEN MORE\xe2\x80\xa6 https://t.co/H7AjxQU14U',0,0
b'3. I\xe2\x80\x99m not a Repub. &amp; honestly don\xe2\x80\x99t care much about abortion policy (I concede that there is at least some nuance\xe2\x80\xa6 https://t.co/rUsptcIxyk',0,0
"b""Hey @scrowder here's some content for you https://t.co/SgtzKtN0Df""",0,0
b'What does this tell you about the collusion within the whole satanic system? https://t.co/C5DJ00HCpO',0,0
b'@iconicaesthetic Are you kidding? You want Americans to support the killing machine? NO! You need to visit an abort\xe2\x80\xa6 https://t.co/13LlokBykE',0,0
b'Shameful!!',0,0
b'@avvveryrea WHO SAID ANYTHING ABOUT ABORTION',0,0
b'@jack why are they suspended? You\xe2\x80\x99ve banned both my &amp; @LiveAction account from all promotions simply bc we\xe2\x80\x99re pro-l\xe2\x80\xa6 https://t.co/UXltiI95Zi',0,0
b'@MomIncorrect @DLoesch @UnplannedMovie @TwitterSupport @jack Scientists agree abortion should be legal until the age of 3',0,0
"b""'Unplanned' Actress Fires Back At Alyssa Milano's Attack On Georgia's Pro-Life Bill | Daily Wire https://t.co/oJ0mUMVWl8""",0,0
"b""Huge Pro-Life Victory: Dr. James Dobson Defeats Obamacare 'Assault on Religious Freedom' https://t.co/7X8BTTjmcx""",0,0
"b'Dr. Susan Berry Georgia \xe2\x80\x98Heartbeat\xe2\x80\x99 Abortion Ban Clears Legislature, Proceeds to Gov. Brian Kemp'",0,0
"b""Dear Hollywood,\nDont forget you make money off of entertaining us. Dance for the camera like we pay you to. Don't g\xe2\x80\xa6 https://t.co/BLsTSp58bZ""",0,0
"b'@jermainrelevant @CNN What babies, no babies are harmed during an abortion, ZERO'",0,0
"b'@UnplannedMovie Bringing my Granddaughters,13 &amp; 15 today to see #UnPlannedMovie . As I had a late term abortion whe\xe2\x80\xa6 https://t.co/HRFXHnOPNU'",0,0
"b""@toddysetnik1 @_AshleyBratcher @Alyssa_Milano @GovKemp ya know, if you don't want an abortion, don't have one. leav\xe2\x80\xa6 https://t.co/fVkls5jlHQ""",0,0
"b'Twitter is a progressive propaganda &amp; conservative censor operation..its that simple. Time for including ""political\xe2\x80\xa6 https://t.co/TxwGsnJL1c'",0,0
b'Unbelievable',0,0
"b""@KamalaHarris I'm completely out on a politician that thinks infanticide is okay no problem with abortion makes unt\xe2\x80\xa6 https://t.co/WnfCzgGC7O""",0,0
b'@Warpflite @eesnihc @RichardWize @NatalieStennet @Alyssa_Milano The UN considers barring someone from getting an ab\xe2\x80\xa6 https://t.co/Ihf8hnbvYE',0,0
"b'41 states have introduced over 250 pro-life laws since January, Planned Parenthood complains | News | LifeSite https://t.co/aGjsTTLt66'",0,0
"b'Looking for logo, business card, flyer, brochure, sticker or any other designs \nhttps://t.co/WIcgoGwZyZ'",0,0
"b""Sorry, don't care what your beliefs are but if social media like Twitter start censoring based on their biases that\xe2\x80\xa6 https://t.co/Zd9W22ksyR""",0,0
"b""@UnplannedMovie \nTo me abortion is a terrible thing.  However I believe it's up to the woman,  but only during the\xe2\x80\xa6 https://t.co/AlDR9HGkXp""",0,0
"b'@arttavana People very, bit machine. Hillary destroyed the emails, not Russia. Bernie caved to The DNC, and Obama i\xe2\x80\xa6 https://t.co/twsAupeq40'",0,0
"b'@Jess116116 @mbguardian1966 @DiamondandSilk @Alyssa_Milano Bottom line: If you support abortion, no matter your gen\xe2\x80\xa6 https://t.co/b5ivRJZKrN'",0,0
b'Go see #UnPlannedMovie',0,0
b'Meeting in Verona of conservative World Congress of Families reveals rift in Italy\xe2\x80\x99s governing coalition (from @AP)\xe2\x80\xa6 https://t.co/9TqcvqPKoL',0,0
"b'HRSA: over 13,000 Federally Qualified Health Centers providing whole health care to women and families. Also tens o\xe2\x80\xa6 https://t.co/N3DrH3UwfC'",0,0
"b'Planned Parenthood: 650 clinics, many of which are in low income areas.  Primary service is abortion.\n\nPlanned Pare\xe2\x80\xa6 https://t.co/jlkN6Mhj9c'",0,0
b'Don\xe2\x80\x99t bloody call yourself pro-life and pull this crap as was done to Darcy and her family. If you see somebody in\xe2\x80\xa6 https://t.co/FrQB2UFZF3',0,0
b'@thehill What do these Hollywood Assholes think they ever did for Georgia?  They supported a total dipshit who lost\xe2\x80\xa6 https://t.co/C5SyN5GtLT',0,0
b'https://t.co/3OiwDFVwCk',0,0
"b""We don't call it 'Anti-Abortion, we call it 'Pro-Life.' Because it's the opposite of Death. And. It promotes the op\xe2\x80\xa6 https://t.co/1aiWIueQ2m""",0,0
"b'Oopsie - apparently it was just a little @Twitter mistake, @UnplannedMovie is back up.'",0,0
b'@Ponygal923 @txgal_in_ga @MaryDod62586412 @BrianKempGA I think that resources should be poured into helping mothers\xe2\x80\xa6 https://t.co/6SSE1UQM5F',0,0
b'Great day in GA! My girls met their Governor @BrianKempGA. Passed Pro-Life HB 481 @Ed_Setzler and moved closer to g\xe2\x80\xa6 https://t.co/6t1Ko7gqvm',0,0
"b'@SWchickadee @ADropOfMagic No that\xe2\x80\x99s my bad, I was rambling and trying to shove 12 topics into tiny tweets. Basical\xe2\x80\xa6 https://t.co/x4o4xBiP83'",0,0
b'@LilaGraceRose @dbongino @UnplannedMovie @jack @LiveAction And their defense was.. it was pro life hate speech lol\xe2\x80\xa6 https://t.co/UMCy11fZIX',0,0
b'But make a movie about the true story of one who actually worked in the abortion industry and seen children actuall\xe2\x80\xa6 https://t.co/S7hdVZ48NT',0,0
b'@radfemsister The political priority question is simple. If you primarily want to end enforcement of any sex stereo\xe2\x80\xa6 https://t.co/1xk5mlSlSt',0,0
b'@DLoesch @UnplannedMovie @TwitterSupport @jack Because #Unplanned tells the horrible truth about what goes on every\xe2\x80\xa6 https://t.co/wVB50ugUby',0,0
"b""Everyone needs to see this movie in spite of @PPFA efforts to quash- TV Networks Refuse Ads For Pro-Life Movie 'Unp\xe2\x80\xa6 https://t.co/ghqpCsSneh""",0,0
"b""Alyssa Milano, 49 celebrities threaten Georgia with 'loss of billions' over new abortion bill | Fox News /// \xe2\x81\xa6\xe2\x80\xa6 https://t.co/sjLZn9X4rq""",0,0
"b'@janeinma @CNN I had a tubal initially too! But it only put a bandaid on a bigger problem for me, its way complicat\xe2\x80\xa6 https://t.co/VRha2DFVH0'",0,0
b'@TwitterMoments @ultra https://t.co/7c1CdbN9TO',0,0
b'SO GREASY\n\n@JACK YOU COWARD',0,0
b'@AlaskanDeb What would these actors say if their mothers had an abortion instead of giving birth to them?\n\nNOTHING!\n\nIt\xe2\x80\x99s a trick question!',0,0
b'The issues with abortion is that there is so many gray areas that challenge the idea   of morality and right and wrong.',0,0
b'Who cares?!!!!',0,0
"b'Oooh, I\xe2\x80\x99m shaking in my boots!'",0,0
"b'@Voters4Kasich When the Supreme Court decided Roe v Wade, in 1973, the ULTRASOUND wasn\xe2\x80\x99t even widely used in the US\xe2\x80\xa6 https://t.co/si8qZsOcKV'",0,0
b'Retweets and shares https://t.co/Y5GXLlrfPo',0,0
b'@JuddApatow You\xe2\x80\x99re welcome in Canada. Toronto and Vancouver have legal abortion covered by healthcare and cannabis is legal too.',0,0
"b'What in the actual hell, @jack?'",0,0
"b'@JosephTalierci1 @flanaganfilm So, if you consider a medical procedure like abortion murder, that means you have to\xe2\x80\xa6 https://t.co/Ac6VkqTfIE'",0,0
"b'Hmm. Are they aware that Atlanta (the capital of GA\xf0\x9f\x98\xb3) has a huge gay population, a highly coveted Dem identity grou\xe2\x80\xa6 https://t.co/aBmKo9agF1'",0,0
b'@Wtg4Gateau @HeidiM_67 @Adrayis @Heather4amazon @AmberBobamber @sweatandsawdus1 @warNuKE_ @katehanson @prolecat84\xe2\x80\xa6 https://t.co/N7og0micvl',0,0
b'like i wouldn\xe2\x80\x99t go see it bc it\xe2\x80\x99s not my taste but i don\xe2\x80\x99t think this movie is inherently bad bc it\xe2\x80\x99s portraying a\xe2\x80\xa6 https://t.co/esdW2WB3tx',0,0
b'Yes there would be a reason because the liberal left think it\xe2\x80\x99s OK to murder babies in the womb and want to silence\xe2\x80\xa6 https://t.co/zxeeuFWqNX',0,0
b'@jack why are they suspended? You\xe2\x80\x99ve banned both my &amp; @LiveAction account from all promotions simply bc we\xe2\x80\x99re pro-l\xe2\x80\xa6 https://t.co/kLqqvEBk8z',0,0
"b""Dear @tom_watson,\nDon't become another @nick_clegg who sold the country for his personal career ambition to be in p\xe2\x80\xa6 https://t.co/ggTv7bNVNq""",0,0
b'Fascists.',0,0
b'@jack is ok w/ murder and he ok w/ censoring those who will call him out on it. When he stand before the God of thi\xe2\x80\xa6 https://t.co/vIEBhgvazE',0,0
b'#FetusRightToLifeAct',0,0
b'PRO CHOICE DOES NOT MEAN PRO ABORTION. IT MEANS WHAT IT SAYS. PRO CHOICE TO DO WHAT YOU WANT WITH YOUR BODY',0,0
b'This is unbelievable censorship.... @DonaldJTrumpJr',0,0
b'@127cameras @HeatherR431 @imreallyimprtnt @staceyabrams Abortion is better than watching that child and in some cas\xe2\x80\xa6 https://t.co/I89Ujq2Df2',0,0
b'For He must reign until He has put all His enemies under His feet.\nThe last enemy that will be abolished is death.\xe2\x80\xa6 https://t.co/gnSt4R1iV2',0,0
"b""@Conserv47625297 @staceyabrams So, by your logic, anyone who's #pro-choice is a #murderer, even if they haven't had\xe2\x80\xa6 https://t.co/bC272vJyUs""",0,0
"b""Exclusive -- 'Unplanned' Filmmakers Explain Surprise R-Rating: 'We Made a Pro-Life Movie in a Pro-Choice Town'\xe2\x80\xa6 https://t.co/LtZTnfxY4a""",0,0
"b'Bravo! Stay strong, Georgia! Lead the way...'",0,0
b'but she\xe2\x80\x99s not wrong??? it inaccurately depicts abortion and the work that PP does. it\xe2\x80\x99s deceitful towards a potenti\xe2\x80\xa6 https://t.co/8cLFxngORq',0,0
b'@medic_jason @Adrayis @Heather4amazon @Wtg4Gateau @AmberBobamber @sweatandsawdus1 @warNuKE_ @katehanson @prolecat84\xe2\x80\xa6 https://t.co/CrwTqOZDH8',0,0
b'Go see this movie!  Help overcome the unfair advertising boycott undertaken by all TV channels (due to the \xe2\x80\x9csensiti\xe2\x80\xa6 https://t.co/9ncAOA62RK',0,0
"b""@LilaGraceRose @FaithGoldy @UnplannedMovie @jack @LiveAction I'm pro-choice, but I think censoring/suspending pro-life advocates is WRONG.""",0,0
"b""@virgillane1 I really don't get his argument. To ban abortion before the woman knows she is pregnant is cruel? Ok,\xe2\x80\xa6 https://t.co/MDCYjIL7Bj""",0,0
"b'@NurseWounds @jbuckenmeyer @delle59 @RepJerryNadler @Alyssa_Milano If a man impregnates a woman, she can choose to\xe2\x80\xa6 https://t.co/fSGhICbMGV'",0,0
b'Such bullshit. Why do average Americans just sit back and let these autocrats do this to us?',0,0
b'If only indians cared about indian women more than Iranian women',0,0
b'Amen \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc thank you Governor @BrianKempGA  @Buddy_Carter',0,0
b'...and Georgia rejoiced.',0,0
"b'Just a reminder next Saturday, April 6, from 12:00-3:00 PM is the livestream of the Day of Mourning.  No admission\xe2\x80\xa6 https://t.co/syJNoaAbSA'",0,0
b'Stop #shadowban',0,0
b'@Liz_Wheeler @LisaMei62 .@LiveAction should have mentioned that Roe v. Wade was built on a lie. @UnplannedMovie \nhttps://t.co/ev9Jgx87im',0,0
"b""Abortion: Not about Women's rights but what God says is right! #abortion #soulsurvival https://t.co/OhpHTHSOiy https://t.co/0J557u81Vz""",0,0
b'I would never move to Georgia ever. Y\xe2\x80\x99all can keep it',0,0
"b'The Georgia House gave final approval Friday to a ""fetal heartbeat"" abortion ban outlawing almost all abortions in\xe2\x80\xa6 https://t.co/84upbqiw24'",0,0
b'Abortion rates in our state are at a 10-YEAR LOW. But our work fighting for life isn\xe2\x80\x99t finished yet. Add your name\xe2\x80\xa6 https://t.co/04bniKD5cS',0,0
"b'You get automatically locked up based upon the number of complaints made about posts, until TwitFace support can go\xe2\x80\xa6 https://t.co/osIVIKjRAe'",0,0
"b'How cool is this! Way better than the apps of the past. No ""lumps of cells"" anywhere to be found!\xe2\x80\xa6 https://t.co/LnAow8XrBx'",0,0
b'So @Alyssa_Milano and other celebrities support impacting people\xe2\x80\x99s livelihoods both in and near Atlanta as well as\xe2\x80\xa6 https://t.co/tHMpXUOoyj',0,0
b'TV Networks Reject Ads for Anti-Abortion Movie https://t.co/sjvlELP5Bx',0,0
"b""Trump Admin Sends Pro-Life Women's Clinic $5 Million That Once Went to Planned Parenthood | https://t.co/Jkgn2wmD9v https://t.co/VmkgptYVFh""",0,0
b'Great for GA. Think of the beautiful black lives that will be saved.\n\xf0\x9f\x98\x8d\xe2\x9d\xa4\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',0,0
b'@RepJerryNadler Abortion is murder.  #ChooseLife',0,0
"b""Makes no sense unless you're a liberal.""",0,0
b'The blatant attempt to protect abortion by refusing to allow a different perspective is shocking. They drone on abo\xe2\x80\xa6 https://t.co/OJGvq5I3MJ',0,0
b'Tom Watson is a dafty if he thinks the UK\xe2\x80\x99s social and economic problems will be solved by a pro EU Tory government\xe2\x80\xa6 https://t.co/LZAz9lRFX8',0,0
b'Pro-Life Groups Launch New App With Week-by-Week Journey Through Pregnancy and Fetal Development\xe2\x80\xa6 https://t.co/WUdA70z9T8',0,0
b'TW is failing',0,0
b'i think its kind of fucked up to have 8 kids that are biologically your own when there are thousands waiting to be\xe2\x80\xa6 https://t.co/Ka0kgT7WgC',0,0
b'Stacey Abrams got the country talking about a 6-week abortion ban in Georgia https://t.co/kwisM4PB8k via @thinkprogress',0,0
"b""At 6 weeks pregnant the last thing I thought about was that I was pregnant. Because most women don't know at 6 week\xe2\x80\xa6 https://t.co/RMtOSBqJf4""",0,0
b'@UnplannedMovie The movie was very well acted and compelling. It is a real wake up call for for Americans to see fo\xe2\x80\xa6 https://t.co/mqo4MDTFeu',0,0
b'.@NicoleGathany of @napawf_atl talks to @rewire_news about Georgia\xe2\x80\x99s total abortion ban:\n \n\xe2\x80\x9cStop using my history o\xe2\x80\xa6 https://t.co/p5JAcroLvg',0,0
"b'I\xe2\x80\x99ve heard that \xe2\x80\x9cUnplanned\xe2\x80\x9d isn\xe2\x80\x99t the highest-quality movie (though I agree with its pro-life message), but this is\xe2\x80\xa6 https://t.co/yWcW5fkRND'",0,0
"b""TV Networks Refuse Ads For Pro-Life Movie 'Unplanned' https://t.co/2AIhAgB69B""",0,0
"b'""Let\xe2\x80\x99s be clear: Blocking universal access to sexual and reproductive health and rights, including safe abortion, i\xe2\x80\xa6 https://t.co/HbB7geQDQX'",0,0
"b'Oh, Lord, whatever will Georgia do without a few overpaid egotistical actors?'",0,0
b'@dollyllamaX @AdamSerwer On all those matters go to https://t.co/LhzS8yZBKo like the other person suggested.  He\xe2\x80\x99s\xe2\x80\xa6 https://t.co/cFk9o665hl',0,0
b'Apparently @jack is on the side of those who want to prevent women from making informed decisions.',0,0
b'Yay!',0,0
b'@makaylajedward girly this is sad. you\xe2\x80\x99re so pressed over the fact that i was trying to be civil w/ you about abort\xe2\x80\xa6 https://t.co/Yssjh327S6',0,0
b'Stock up on Life Jackets for the summer: comfortable and safe! Check out our Pro Shop for great deals on ALL water\xe2\x80\xa6 https://t.co/zZkJqHsJXw',0,0
b'@maria_minin @wenig20 @Korchak2024 @BVWyatt @RepJerryNadler There is a reason why abortion was made legal in this c\xe2\x80\xa6 https://t.co/vXPxIaq5zs',0,0
b'@LilaGraceRose @UnplannedMovie @jack @LiveAction Twitter why the censorship?What are your motives other than to sup\xe2\x80\xa6 https://t.co/xjyOVubyJG',0,0
b'A Pro-Choice Review of Pro-Life Film \xe2\x80\x9cUnplanned\xe2\x80\x9d https://t.co/P2sk4o288l via @CFLpost',0,0
b'I have never wanted to go visit and spend money in #Georgia more!!!',0,0
"b'@redenigma If the fetus is already dead there\xe2\x80\x99s no abortion being done, and in the second case there are chances of\xe2\x80\xa6 https://t.co/eQ0Cq3VB30'",0,0
"b'@tippetytop @PPact Oh, so you admit that abortion kills babies'",0,0
b'@jack thank you sir for doing the right thing and reinstating @UnplannedMovie Twitter account.',0,0
b'@jack ?',0,0
"b'This man doesn\xe2\x80\x99t play games.,)'",0,0
b'@realDonaldTrump Help truth get out. Let people know about @UnplannedMovie and the efforts to suppress.',0,0
b'Waiting for IDF &amp; pro life twitter to justify killing a child.',0,0
b'Always',0,0
b'@jack @TwitterSupport \n\nThis is pure evil.  At this point I am in support of a predawn FBI raid of Jack and anybody\xe2\x80\xa6 https://t.co/yL703tt5Cz',0,0
